domain,reason,worklist,name,country,language,note
sport7.bg,homepage_unreachable,shortlist,Sport7,bg,bg,
sportal.blic.rs,homepage_unreachable,shortlist,Sportal.rs,rs,sr,
sportskatelevizija.hr,homepage_unreachable,shortlist,Sportska televizija,hr,hr,
sportske.jutarnji.hr,homepage_unreachable,shortlist,Sportske novosti,hr,hr,
sptv.hr,homepage_unreachable,shortlist,Sportska televizija,hr,hr,
startv.mn,homepage_unreachable,shortlist,Star TV (Mongolia),mn,mn,
strategos.morh.hr,homepage_unreachable,shortlist,Strategos,hr,hr,
suagm.edu,homepage_unreachable,shortlist,International Journal of Educational Excellence,pr,en,
sudantv.net,homepage_unreachable,shortlist,Sudan TV,sd,,
sumari.hr,homepage_unreachable,shortlist,Šumarski list,hr,hr,
summa.talentum.fi,homepage_unreachable,shortlist,Mediuutiset,fi,fi,
tabloidbintang.com,homepage_unreachable,shortlist,Bintang Indonesia,id,id,
tamilmirror.lk,homepage_unreachable,shortlist,Tamil Mirror,lk,ta,
tf1.fr,homepage_unreachable,shortlist,TMC,mc,fr,
tgb.gw,homepage_unreachable,shortlist,Guinea-Bissau Television,gw,,
theinquirer.com.lr,homepage_unreachable,shortlist,The Inquirer,lr,en,
thesilo.co.ls,homepage_unreachable,shortlist,The Silo,ls,en,
theweek.co.om,homepage_unreachable,shortlist,Theweek,om,en,
tidskriftenkomma.se,homepage_unreachable,shortlist,Komma,se,sv,
timesofpakistan.com,homepage_unreachable,shortlist,Times of Pakistan,pk,ur,
tiranatimes.com,homepage_unreachable,shortlist,Tirana Times,al,en,
tjer.net,homepage_unreachable,shortlist,The Journal of Engineering Research,om,en,
tradewinds923.com,homepage_unreachable,shortlist,ZCBN-FM,vg,,
trece.com.py,homepage_unreachable,shortlist,RPT TV,py,,
ttf.unizg.hr,homepage_unreachable,shortlist,TEDI,hr,hr,
tupi.am,homepage_unreachable,shortlist,Super Rádio Tupi,br,hy,
tv-vratsa.bg,homepage_unreachable,shortlist,Hot FM,bg,bg,
tv.parlement.mr,homepage_unreachable,shortlist,Al Barlemania,mr,,
tv.rtsh.al,homepage_unreachable,shortlist,RTSH 1,al,,
tv1samoa.com,homepage_unreachable,shortlist,TV1 Samoa,ws,,
tvsakartvelo.ge,homepage_unreachable,shortlist,TV Sakartvelo,ge,ka,
uke.hr,homepage_unreachable,shortlist,04 megazine for reality hacking,hr,hr,
ulpad.fberg.tuke.sk,homepage_unreachable,shortlist,Transport & Logistics,rs,sk,
unizd.hr,homepage_unreachable,shortlist,Miscellanea Hadriatica et Mediterranea,hr,hr,
usc.gal,homepage_unreachable,shortlist,Q131370482,es,gl,
vet.cmu.ac.th,homepage_unreachable,shortlist,Chiang Mai Sattawa Phatthayasan,th,th,
viasatsport.ee,homepage_unreachable,shortlist,Go3 Sport 1,lv,et,
vikublad.fo,homepage_unreachable,shortlist,Vikublaðið,fo,,
vision1gh.com,homepage_unreachable,shortlist,Vision 1 FM,gh,ak,
vitebsk.cc,homepage_unreachable,shortlist,Narodnya Naviny Vitsebska,by,ru,
voxmaris.lt,homepage_unreachable,shortlist,Vox Maris,lt,lt,
vrastan.ge,homepage_unreachable,shortlist,Vrastan,ge,hy,
vtv6.vtv.vn,homepage_unreachable,shortlist,VTV6,vn,vi,
web.archive.org.web.20140125120340,homepage_unreachable,shortlist,Animonster,id,id,
whitenileradio.info,homepage_unreachable,shortlist,White Nil radio station,sd,,
wkaq580.com,homepage_unreachable,shortlist,WKAQ,pr,,
wt.foozos.hr,homepage_unreachable,shortlist,Pannoniana,hr,hr,
www-1.mtk.ut.ee,homepage_unreachable,shortlist,Eesti Majanduspoliitilised Väitlused,ee,et,
www-biomedphys.univer.kharkov.ua,homepage_unreachable,shortlist,Bìofìzičnij Vìsnik,ua,uk,
wwww.ddtv.ro,homepage_unreachable,shortlist,DDTV,ro,ro,
yenbaitv.org.vn,homepage_unreachable,shortlist,Yen Bai Radio and Television,vn,vi,
yomleyom.co.il,homepage_unreachable,shortlist,Q6660060,il,he,
youth.rep.kp,homepage_unreachable,shortlist,Chongnyon Jonwi,kp,ko,
zabavni.hr,homepage_unreachable,shortlist,Zabavni Radio,hr,hr,
zaitouncaravanradio.org.rs,homepage_unreachable,shortlist,Zaitoun Caravan Radio,rs,sr,
zanis.org.zm,homepage_unreachable,shortlist,Zambian News Agency,zm,,
zarbemomin.com.pk,homepage_unreachable,shortlist,Zarb-e-Momin,pk,ur,
zawia.af,homepage_unreachable,shortlist,ZAWIA,af,,
zbengweb.co.il,homepage_unreachable,shortlist,Q55649557,il,he,
zenon-verlag.de.vu,homepage_unreachable,shortlist,Q1195857,vu,de,
zhwandoon.tv,homepage_unreachable,shortlist,Zhwandoon TV,af,,
zoonotes.bio.uni-plovdiv.bg,homepage_unreachable,shortlist,ZooNotes,bg,bg,
0277.ch,robots_unavailable,remainder,027.7,ch,en,
1005freshradio.ca,robots_unavailable,remainder,CKRU-FM,ca,,
100komma7.lu,robots_unavailable,remainder,"radio 100,7",lu,,
1015thehawk.com,robots_unavailable,remainder,CIGO-FM,ca,,
1019boom.com,robots_unavailable,remainder,CKKY-FM,ca,,
1019fm.net,robots_unavailable,remainder,CHAI-FM,ca,,
1023jackfm.com,robots_unavailable,remainder,CHST-FM,ca,,
1031sunnyfm.weebly.com,robots_unavailable,remainder,DXAM-FM,ph,,
1047.ca,robots_unavailable,remainder,CIHR-FM,ca,,
1047.com.au,robots_unavailable,remainder,Hit104.7 Canberra,au,en,
1047fm.net,robots_unavailable,remainder,CJFL-FM,ca,,
1049.fm,robots_unavailable,remainder,Heart 104.9 FM,za,,
105.net,robots_unavailable,remainder,Radio 105 Network,it,,
1079life.com,robots_unavailable,remainder,Life FM,au,,
1150ckoc.com,robots_unavailable,remainder,CKOC,ca,,
1242.com,robots_unavailable,remainder,Nippon Broadcasting System,jp,,
12tvparma.it,robots_unavailable,remainder,Tv Parma,it,it,
132.248.10.25,robots_unavailable,remainder,Economía Teoría y Práctica,mx,es,
13c.cl,robots_unavailable,remainder,13C FM,cl,,
13i.tv,robots_unavailable,remainder,13i,cl,,
147.213.211.222,robots_unavailable,remainder,Ekológia,sk,en,
149.156.51.45,robots_unavailable,remainder,Rocznik Biblioteki Naukowej PAU i PAN w Krakowie,pl,,
16-9.dk,robots_unavailable,remainder,16:9,dk,en,
168.ru,robots_unavailable,remainder,168 Hours,ru,ru,
187.60.128.132,robots_unavailable,remainder,Q124935332,br,,
190.109.164.179,robots_unavailable,remainder,Ingeniería al Día,co,es,
190.64.86.34,robots_unavailable,remainder,Revista Universitaria de la Educación Física y el Deporte,uy,es,
193.232.218.56,robots_unavailable,remainder,Vestnik Rossijskogo Universiteta Družby Narodov: Seriâ Meždunarodnye Otnošeniâ,ru,en,
1sport.in,robots_unavailable,remainder,1Sports,in,,
1sportfm.ru,robots_unavailable,remainder,Pervoe Sportivnoe (First Sports Radio),ru,ru,
1tvch.ru,robots_unavailable,remainder,1HDTV,ru,ru,
1xx.co.nz,robots_unavailable,remainder,Radio Bay of Plenty,nz,,
200.159.241.15,robots_unavailable,remainder,"Revista de Administração, Sociedade e Inovação",br,pt,
200.48.26.79,robots_unavailable,remainder,Anales de la Facultad de Medicina,pe,pt,
2000fm.com,robots_unavailable,remainder,2OOO,au,,
22universal.com,robots_unavailable,remainder,CX 22 Radio Universal,uy,,
24hrs.ca,robots_unavailable,remainder,24 Hours,ca,en,
24kitchen.pt,robots_unavailable,remainder,24Kitchen,pt,pt,
24syv.dk,robots_unavailable,remainder,Radio24syv,dk,da,
296.fm,robots_unavailable,remainder,Q48747233,jp,,
2aaa.net,robots_unavailable,remainder,2AAA,au,,
2bh.com.au,robots_unavailable,remainder,2BH,au,en,
2bobradio.org.au,robots_unavailable,remainder,2BOB,au,,
2ca.com.au,robots_unavailable,remainder,2CA,au,en,
2cc.net.au,robots_unavailable,remainder,2CC,au,en,
2cr.com.au,robots_unavailable,remainder,2CR China Radio Network,au,,
2dayfm.fbc.com.fj,robots_unavailable,remainder,2day FM-Fiji,fj,,
2duerighe.com,robots_unavailable,remainder,2duerighe,it,it,
2ky.com.au,robots_unavailable,remainder,2KY,au,,
2lt.com.au,robots_unavailable,remainder,2LT,au,en,
2m.ma,robots_unavailable,remainder,2M TV,ma,,
2ser.com,robots_unavailable,remainder,2SER,au,,
2x2tv.ru,robots_unavailable,remainder,2×2,ru,ru,
35media.ru,robots_unavailable,remainder,Q4394047,ru,ru,
365calend.ru,robots_unavailable,remainder,365calend.ru,ru,ru,
365days.ru,robots_unavailable,remainder,365 Days TV,ru,ru,
3gg.com.au,robots_unavailable,remainder,3GG,au,en,
3mdr.com,robots_unavailable,remainder,3MDR,au,,
3szek.ro,robots_unavailable,remainder,Háromszék,ro,hu,
3wayfm.org.au,robots_unavailable,remainder,3WAY FM,au,,
40ans.cdhal.org,robots_unavailable,remainder,Caminando,ca,fr,
45.238.216.13,robots_unavailable,remainder,Mikarimin,ec,es,
452f.com,robots_unavailable,remainder,452ºF,es,es,
48fm.com,robots_unavailable,remainder,Q2816907,be,,
49e.ru,robots_unavailable,remainder,Pravovaâ Iniciativa,ru,ru,
4duk.ru,robots_unavailable,remainder,Q4516118,ru,ru,
4plus.tv,robots_unavailable,remainder,4+,ch,,
4rph.org.au,robots_unavailable,remainder,Reading Radio 4RPH,au,,
4us.com.au,robots_unavailable,remainder,Radio 4US,au,,
4zzzfm.org.au,robots_unavailable,remainder,4ZZZ,au,,
50canale.tv,robots_unavailable,remainder,Q3599263,it,,
53news.ru,robots_unavailable,remainder,53 novosti,ru,ru,
560cfos.ca,robots_unavailable,remainder,CFOS,ca,,
56orb.ru,robots_unavailable,remainder,56orb,ru,ru,
5fm.co.za,robots_unavailable,remainder,5FM,za,,
5plus.tv,robots_unavailable,remainder,5+,ch,,
5pluschannel.com,robots_unavailable,remainder,5 Plus,mm,,
5rm.com,robots_unavailable,remainder,5RM,au,,
5uglov.ru,robots_unavailable,remainder,Q4258284,ru,ru,
620ckrm.com,robots_unavailable,remainder,CKRM,ca,,
62info.ru,robots_unavailable,remainder,62INFO,ru,ru,
6ix.com.au,robots_unavailable,remainder,6IX,au,en,
6plus.tv,robots_unavailable,remainder,6+,ch,,
765fm.com,robots_unavailable,remainder,Q11290571,jp,,
771fm.co.jp,robots_unavailable,remainder,Q11290646,jp,ja,
774dwww.ph,robots_unavailable,remainder,DWWW,ph,,
775fm.com,robots_unavailable,remainder,Q48746341,jp,,
789.co.jp,robots_unavailable,remainder,Q11290573,jp,ja,
7dimanche.be,robots_unavailable,remainder,Q2818321,be,fr,
7info.ru,robots_unavailable,remainder,7info,ru,ru,
7plus.com.au,robots_unavailable,remainder,Seven Network,au,,
816.fm,robots_unavailable,remainder,Q11199381,jp,,
881theone.ca,robots_unavailable,remainder,88.1 The One,ca,,
883jia.com.sg,robots_unavailable,remainder,88.3Jia,sg,,
885fm.jp,robots_unavailable,remainder,Q11349397,jp,ja,
885thebeach.com,robots_unavailable,remainder,CIBH-FM,ca,,
889noticias.mx,robots_unavailable,remainder,XHM-FM,mx,,
893fm.com.au,robots_unavailable,remainder,2GLF,au,,
895thelake.ca,robots_unavailable,remainder,CJRL-FM,ca,,
897fm.com.au,robots_unavailable,remainder,Twin Cities FM,au,,
8tv.com.my,robots_unavailable,remainder,8TV,my,,
900chml.com,robots_unavailable,remainder,CHML,ca,,
900ckbi.com,robots_unavailable,remainder,CKBI,ca,,
90snetwork.com,robots_unavailable,remainder,Q13157865,ie,,
917coastfm.com,robots_unavailable,remainder,CKAY-FM,ca,,
919seafm.com.au,robots_unavailable,remainder,91.9 SeaFM,au,en,
919thebend.ca,robots_unavailable,remainder,CKNI-FM,ca,,
933thepeak.com,robots_unavailable,remainder,CJAV-FM,ca,,
933therock.ca,robots_unavailable,remainder,CJHD-FM,ca,,
935themove.com,robots_unavailable,remainder,CFXJ-FM,ca,en,
943thedrive.ca,robots_unavailable,remainder,CHNW-FM,ca,,
947thepulse.com,robots_unavailable,remainder,94.7 The Pulse,au,en,
955hitsfm.ca,robots_unavailable,remainder,CJOJ-FM,ca,,
963haofm.sg,robots_unavailable,remainder,96.3 Hao FM,sg,,
965thebreeze.com,robots_unavailable,remainder,CKUL-FM,ca,,
96fm.ie,robots_unavailable,remainder,Cork's 96FM,ie,,
96wefm.com,robots_unavailable,remainder,WEFM,tt,,
970universal.com,robots_unavailable,remainder,Udigital - Portal,uy,,
979fm.com.au,robots_unavailable,remainder,979fm,au,en,
983maxfm.com,robots_unavailable,remainder,CHER-FM,ca,,
984midlands.co.zw,robots_unavailable,remainder,98.4 Midlands,zw,,
989thedrive.com,robots_unavailable,remainder,CKLC-FM,ca,,
a9.com.tr,robots_unavailable,remainder,A9 TV,tr,tr,
aac.czasopisma.pan.pl,robots_unavailable,remainder,Acta Archaeologica Carpathica,pl,en,
aacijournal.com,robots_unavailable,remainder,"Allergy, Asthma & Clinical Immunology",ca,en,
aade.project.edu.tw,robots_unavailable,remainder,The Anne Times,tw,zh,
aamh.asn.au,robots_unavailable,remainder,The Great Circle,au,en,
aamjournal.in,robots_unavailable,remainder,Annals of Ayurvedic Medicine,in,en,
aap.org.au,robots_unavailable,remainder,Australasian Journal of Philosophy,au,en,
aare.edu.au,robots_unavailable,remainder,Australian Educational Researcher,au,en,
aav.iksiopan.pl,robots_unavailable,remainder,Acta Asiatica Varsoviensia,pl,en,
abarca.com.pt,robots_unavailable,remainder,Q25241865,pt,pt,
abbotsfordtimes.com,robots_unavailable,remainder,Abbotsford Times,ca,en,
abi.bo,robots_unavailable,remainder,Agencia Boliviana de Información,bo,es,
abmyod.aydin.edu.tr,robots_unavailable,remainder,Anadolu BİL Meslek Yüksekokulu Dergisi,tr,tr,
abolatv.pt,robots_unavailable,remainder,A Bola TV,pt,pt,
abpn.org.br,robots_unavailable,remainder,Revista da Associação Brasileira de Pesquisador s Negr s - ABPN,br,pt,
abs-cbn.com,robots_unavailable,remainder,DYAF-TV,ph,,
absa.asn.au,robots_unavailable,remainder,Australian Bird Study Association,au,,
academiaculinaria.org,robots_unavailable,remainder,Revista de Gastronomía y Cocina,ec,es,
academiagallegabellasartes.org,robots_unavailable,remainder,Abrente,es,es,
academico.epistemologia.com.br,robots_unavailable,remainder,Revista Epistemologia,br,pt,
acadlore.com,robots_unavailable,remainder,Challenges in Sustainability,ch,en,
acailandia.ma.gov.br,robots_unavailable,remainder,Q124989585,br,pt,
acarology.ir,robots_unavailable,remainder,Persian Journal of Acarology,ir,en,
acatiimi.fi,robots_unavailable,remainder,Q11849695,fi,fi,
accesson.kr,robots_unavailable,remainder,"Animal Systematics, Evolution and Diversity",kr,en,
acef-fsac.ulaval.ca,robots_unavailable,remainder,Ethnologies,ca,en,
acessoainformacao.cidadeocidental.go.gov.br,robots_unavailable,remainder,Q124989703,br,pt,
acn.cat,robots_unavailable,remainder,Agència Catalana de Notícies,es,,
acn.com.ve,robots_unavailable,remainder,Agencia Carabobeña de Noticias,ve,es,
acnntv.com,robots_unavailable,remainder,ACNN TV,ng,,
acs.pollub.pl,robots_unavailable,remainder,Applied Computer Science,pl,en,
acta.bibl.u-szeged.hu,robots_unavailable,remainder,Journal of Environmental Geography,hu,en,
acta.botanica.org.br,robots_unavailable,remainder,Acta Botanica Brasilica,br,en,
acta.mechanica.pb.edu.pl,robots_unavailable,remainder,Acta Mechanica et Automatica,pl,en,
actabioethica.cl,robots_unavailable,remainder,Acta Bioethica,cl,en,
actamath.com,robots_unavailable,remainder,Acta Mathematica Sinica (Chinese Series),cn,zh,
actawm.pb.edu.pl,robots_unavailable,remainder,Acta Mechanica et Automatica,pl,en,
actiweb.es,robots_unavailable,remainder,Revista Vectores de Investigación,mx,es,
actualidadeconomica.com,robots_unavailable,remainder,Actualidad Económica,es,es,
acustica-aia.it,robots_unavailable,remainder,Rivista Italiana di Acustica,it,it,
acvjournal.com,robots_unavailable,remainder,Angiologia e Cirurgia Vascular,pt,pt,
adcaij.usal.es,robots_unavailable,remainder,Advances in Distributed Computing and Artificial Intelligence Journal,es,en,
adelaide.edu.au,robots_unavailable,remainder,Adelaide Law Review,au,en,
adista.it,robots_unavailable,remainder,Q3605363,it,it,
admn.ae,robots_unavailable,remainder,Abu Dhabi's Holy Quran Radio,ae,,
adomonline.com,robots_unavailable,remainder,Adom TV,gh,,
adoresempre.com.br,robots_unavailable,remainder,Adore FM,br,pt,
adsmehub.ae,robots_unavailable,remainder,Abu Dhabi SME Hub,ae,,
adt.arcanum.com,robots_unavailable,remainder,Világgazdaság,hu,hu,
adultswim.ca,robots_unavailable,remainder,Adult Swim Canada,ca,,
advances.utc.sk,robots_unavailable,remainder,Advances in Electrical and Electronic Engineering,cz,en,
advbiores.net,robots_unavailable,remainder,Advanced biomedical research,in,en,
advms.pl,robots_unavailable,remainder,Advances in Medical Sciences,pl,en,
advokatbladet.no,robots_unavailable,remainder,Q17748223,no,no,
advpm.eu,robots_unavailable,remainder,Advances in Palliative Medicine,pl,en,
aeaa.journals.ac.za,robots_unavailable,remainder,African East-Asian Affairs the China Monitor,za,en,
aeaweb.org,robots_unavailable,remainder,Journal of Equine Science,jp,en,
aegaweb.com,robots_unavailable,remainder,Arquivos Entomolóxicos,es,en,
aejonline.org,robots_unavailable,remainder,African Evaluation Journal,za,,
aelectorales.ieem.org.mx,robots_unavailable,remainder,Apuntes Electorales,mx,es,
aema.net.au,robots_unavailable,remainder,Journal of the Australian Early Medieval Association.,au,en,
aenjs.iraqjournals.com,robots_unavailable,remainder,Al-Nahrain Journal for Engineering Sciences,iq,,
aerc.edu.pk,robots_unavailable,remainder,Pakistan Journal of Applied Economics,pk,en,
aespa.revistas.csic.es,robots_unavailable,remainder,Archivo Español de Arqueología,es,es,
afisha.ru,robots_unavailable,remainder,Afisha,ru,ru,
afjem.com,robots_unavailable,remainder,African Journal of Emergency Medicine,nl,en,
aflamtv.ma,robots_unavailable,remainder,Aflam TV,ma,,
africaninvertebrates.org,robots_unavailable,remainder,African Invertebrates,za,en,
afrjpaedsurg.org,robots_unavailable,remainder,African Journal of Paediatric Surgery,in,en,
agalega.gal,robots_unavailable,remainder,Televisión de Galicia,es,gl,
agalegaaudio.gal,robots_unavailable,remainder,Radio Galega,es,,
agazeta.com.br,robots_unavailable,remainder,A Gazeta,br,pt,
agazeta.net,robots_unavailable,remainder,TV Gazeta,br,,
agenciaeconordeste.com.br,robots_unavailable,remainder,Q136385479,br,pt,
agendapublica.elpais.com,robots_unavailable,remainder,Q73744915,es,,
agensir.it,robots_unavailable,remainder,Q12050678,it,it,
agi.ac.za,robots_unavailable,remainder,Feminist Africa,za,en,
agi.it,robots_unavailable,remainder,Agenzia Giornalistica Italia,it,it,
agora.at,robots_unavailable,remainder,Q1272735,at,de,
agora.emnuvens.com.br,robots_unavailable,remainder,Ágoraː Arquivologia em Debate,br,pt,
agr.ege.edu.tr,robots_unavailable,remainder,Ege Üniversitesi Ziraat Fakültesi Dergisi,tr,tr,
agraria.pro.br,robots_unavailable,remainder,Revista Brasileirade Ciencias Agrarias,br,pt,
agrimaroc.org,robots_unavailable,remainder,Revue Marocaine des Sciences Agronomiques et Vétérinaires,ma,fr,
agriscitech.eu,robots_unavailable,remainder,Agricultural Science and Technology,bg,en,
agroaid-bd.org,robots_unavailable,remainder,"Research in Agriculture, Livestock and Fisheries",bd,en,
agrogeoambiental.ifsuldeminas.edu.br,robots_unavailable,remainder,Revista Agrogeoambiental,br,pt,
agronauka-ecv.ru,robots_unavailable,remainder,Agricultural Science Euro-North-East,ru,ru,
agrophysical.eu,robots_unavailable,remainder,European Agrophysical Journal,ch,en,
agrotv.com.tr,robots_unavailable,remainder,Agro TV,tr,tr,
aguascalientes.gob.mx,robots_unavailable,remainder,XHRTA-FM,mx,,
aguassubterraneas.abas.org,robots_unavailable,remainder,Revista Águas Subterrâneas,br,pt,
ahlulbayt.co.uk,robots_unavailable,remainder,Ahlulbayt TV,iq,,
ahora.cu,robots_unavailable,remainder,¡Ahora!,cu,es,
ahorain.com,robots_unavailable,remainder,Ahora In,co,es,
ai.jsaweb.jp,robots_unavailable,remainder,Allergology International,jp,en,
aif.ru,robots_unavailable,remainder,Argumenty i Fakty,ru,ru,
aifm.rtm.gov.my,robots_unavailable,remainder,Ai FM,my,,
aip.ci,robots_unavailable,remainder,Agence ivoirienne de presse,ci,,
aipcnet.it,robots_unavailable,remainder,AIPC Magazine,it,it,
aips.net.au,robots_unavailable,remainder,Australian Quarterly,au,en,
ais-spb.ru,robots_unavailable,remainder,Saint-Petersburg art history notebooks,ru,ru,
aisberg.unibg.it,robots_unavailable,remainder,Linguistica e Filologia,it,it,
aisc.org,robots_unavailable,remainder,Engineering Journal,iq,,
aisthema.eu,robots_unavailable,remainder,Aisthema: International Journal,it,,
aisti.eu,robots_unavailable,remainder,RISTI,pt,,
aitjournal.com,robots_unavailable,remainder,Italian Journal of Remote Sensing,it,,
aiua.it,robots_unavailable,remainder,Archivio italiano di urologia andrologia,it,it,
ajas.info,robots_unavailable,remainder,Asian-Australasian Journal of Animal Sciences,kr,en,
ajhpe.org.za,robots_unavailable,remainder,African journal of health professions education,za,en,
ajhtl.com,robots_unavailable,remainder,"African Journal of Hospitality, Tourism and Leisure",za,en,
ajp.com.au,robots_unavailable,remainder,Australasian Chemist and Druggist,au,en,
ajts.org,robots_unavailable,remainder,Asian Journal of Transfusion Science,in,en,
akademiai.com,robots_unavailable,remainder,Archaeological Bulletin,hu,en,
aki.gov.hu,robots_unavailable,remainder,Studies in Agricultural Economics,hu,en,
akkrt.hu,robots_unavailable,remainder,Archaeological Bulletin,hu,en,
aknews.com,robots_unavailable,remainder,AKnews,iq,,
