tier,country,language,language_basis,name,domain,catalogue_sources_in_country,catalogue_sources_in_language,flags
T3,ir,fa,export,Archives of Razi Institute,archrazi.com,18,11,
T3,ir,fa,export,Armaghane Danesh Bimonthly Journal,armaghanj.yums.ac.ir,18,11,deep_host
T3,ir,fa,export,Arman Daily,armandaily.ir,18,11,
T3,ir,fa,export,Asrar,89.165.118.117,18,11,deep_host
T3,ir,fa,export,Azarbaydgan,azarbaydgan.ir,18,11,
T3,ir,fa,export,Azarian Journal of Agriculture,azarianjournals.ir,18,11,
T3,ir,fa,export,Azerbaijan TV,urmia.irib.ir,18,11,
T3,ir,fa,export,Baspārish,basparesh.ippi.ac.ir,18,11,deep_host
T3,ir,fa,export,Bihdāsht-i Mavādd-i Ghaz̠āyī,jfh.iaut.ac.ir,18,11,deep_host
T3,ir,fa,export,Biyumikānīk-i varzishī,biomechanics.iauh.ac.ir,18,11,deep_host
T3,ir,fa,export,Bukhara magazine,bukharamag.com,18,11,
T3,ir,fa,export,Categories and General Algebraic Structures with Applications,cgasa.ir,18,11,
T3,ir,fa,export,Communications in Combinatorics and Optimization,comb-opt.azaruniv.ac.ir,18,11,deep_host
T3,ir,fa,export,Comparative Theology,coth.ui.ac.ir,18,11,deep_host
T3,ir,fa,export,Complementary Medicine Journal of Faculty of Nursing and Midwifery,cmja.arakmu.ac.ir,18,11,deep_host
T3,ir,fa,export,Daneshmand,daneshmandonline.ir,18,11,
T3,ir,fa,export,Development Strategies in Medical Education,dsme.hums.ac.ir,18,11,deep_host
T3,ir,fa,export,Didban Iran,didbaniran.ir,18,11,
T3,ir,fa,export,Donya ye Bazi,dbazi.com,18,11,
T3,ir,fa,export,Dulat/pizhūhī,tssq.atu.ac.ir,18,11,deep_host
T3,ir,fa,export,Education Strategies in Medical Sciences,edcbmj.ir,18,11,
T3,ir,fa,export,Eghtesad Online,eghtesadonline.com,18,11,
T3,ir,fa,export,Eghtesad Online,en.eghtesadonline.com,18,11,
T3,ir,fa,export,Environmental Stresses in Crop Sciences,escs.birjand.ac.ir,18,11,deep_host
T3,ir,fa,export,Eshragh TV,zanjan.irib.ir,18,11,
T3,ir,fa,export,Ettela'at,ettelaat.com,18,11,
T3,ir,fa,export,Events Iran,events.ir,18,11,
T3,ir,fa,export,Fararu,fararu.com,18,11,
T3,ir,fa,export,Fars News Agency,farsnews.ir,18,11,
T3,ir,fa,export,Faṣlnāmah-i Parastārī-i Diyābit,zbmu.ac.ir,18,11,
T3,ir,fa,export,Faṣlnāmah-i Pizhūhish/hā-yi Iqtiṣādī-i Īrān,ijer.atu.ac.ir,18,11,deep_host
T3,ir,fa,export,Filimo,filimo.com,18,11,
T3,ir,fa,export,Film (Iranian magazine),film-magazine.com,18,11,
T3,ir,fa,export,Filmnet,filmnet.ir,18,11,
T3,ir,fa,export,Fiyz̤,feyz.kaums.ac.ir,18,11,deep_host
T3,ir,fa,export,Golagha,golagha.ir,18,11,
T3,ir,fa,export,Ham-Mihan,hammihanonline.ir,18,11,
T3,ir,fa,export,Hamshahri,hamshahrionline.ir,18,11,
T3,ir,fa,export,Havaali,havaalimag.com,18,11,
T3,ir,fa,export,Hunar-i zabān,languageart.ir,18,11,
T3,ir,fa,export,Icana News Agency,icana.ir,18,11,
T3,ir,fa,export,Ikufīziyuluzhī-i Giyāhān-i Zirā̒ī,jcep.iaut.ac.ir,18,11,deep_host
T3,ir,fa,export,International Journal of Foreign Language Teaching and Research,jfl.iaun.ac.ir,18,11,deep_host
T3,ir,fa,export,Iran,inn.ir,18,11,
T3,ir,fa,export,Iran,iran-newspaper.com,18,11,
T3,ir,fa,export,Iran,irannewspaper.ir,18,11,
T3,ir,fa,export,Iranian Journal of Animal Sceince Research,ijasr.um.ac.ir,18,11,deep_host
T3,ir,fa,export,Iranian Journal of Applied Ecology,ijae.iut.ac.ir,18,11,deep_host
T3,ir,fa,export,Iranian journal of cultural research,jicr.ir,18,11,
T3,ir,fa,export,Iranian Journal of Information Processing & Management,jist.irandoc.ac.ir,18,11,deep_host
T3,ir,fa,export,Iranian Journal of Information Processing & Management,janesthanalgcritcare.biomedcentral.com,18,11,subdomain_of_catalogue_domain
T3,ir,fa,export,Iranian Journal of Medical Microbiology,ijmm.ir,18,11,
T3,ir,fa,export,Iranian Journal of Psychiatric Nursing,ijpn.ir,18,11,
T3,ir,fa,export,Iranian Students' News Agency,en.isna.ir,18,11,subdomain_of_catalogue_domain
T3,ir,fa,export,IRIB Alborz,alborz.irib.ir,18,11,
T3,ir,fa,export,IRIB Amoozesh,tv7.ir,18,11,
T3,ir,fa,export,IRIB Bazaar,baazar.tv,18,11,
T3,ir,fa,export,IRIB Hamedan,hamedan.irib.ir,18,11,
T3,ir,fa,export,IRIB Iran Kala,iktv.ir,18,11,
T3,ir,fa,export,IRIB Jame Jam,jjtvn.ir,18,11,
T3,ir,fa,export,IRIB Mostanad,doctv.ir,18,11,
T3,ir,fa,export,IRIB Namayesh,namayeshtv.ir,18,11,
T3,ir,fa,export,IRIB Nasim,tvnasim.ir,18,11,
T3,ir,fa,export,IRIB Ofogh,ofoghtv.ir,18,11,
T3,ir,fa,export,IRIB Omid,omidtv.ir,18,11,
T3,ir,fa,export,IRIB Pooya & Nahal,pooyatv.ir,18,11,
T3,ir,fa,export,IRIB Quran,qurantv.ir,18,11,
T3,ir,fa,export,IRIB Radio Payam,radiopayam.ir,18,11,
T3,ir,fa,export,IRIB Sabalan,ardabil.irib.ir,18,11,
T3,ir,fa,export,IRIB Salamat,salamattv.ir,18,11,
T3,ir,fa,export,IRIB Shoma,shomatv.ir,18,11,
T3,ir,fa,export,IRIB Tamasha,tamashatv.ir,18,11,
T3,ir,fa,export,IRIB TV1,tv1.ir,18,11,
T3,ir,fa,export,IRIB TV2,tv2.ir,18,11,
T3,ir,fa,export,IRIB TV3,tv3.ir,18,11,
T3,ir,fa,export,IRIB TV4,tv4.ir,18,11,
T3,ir,fa,export,IRIB TV5,tv5.ir,18,11,
T3,ir,fa,export,IRIB UHD,iribuhd.ir,18,11,
T3,ir,fa,export,IRIB Varzesh,varzeshtv.ir,18,11,
T3,ir,ur,export,IRIB World Service,parstoday.ir,18,5,
T3,ir,fa,export,Islamic Republic of Iran Broadcasting,irib.ir,18,11,
T3,ir,fa,export,Jame Jam 2,jjtv.ir,18,11,
T3,ir,fa,export,Jondi Shapour Magazine,jsmagazine.ir,18,11,
T3,ir,fa,export,Journal of Agroecology,agry.um.ac.ir,18,11,deep_host
T3,ir,fa,export,Journal of Ardabil University of Medical Sciences,jarums.arums.ac.ir,18,11,deep_host
T3,ir,fa,export,Journal of Ardabil University of Medical Sciences,journals.arums.ac.ir,18,11,deep_host
T3,ir,fa,export,Journal of Asset Management and Financing,amf.ui.ac.ir,18,11,deep_host
T3,ir,fa,export,Journal of Birjand University of Medical Sciences,journal.bums.ac.ir,18,11,deep_host
T3,ir,fa,export,Journal of Economic Geology,econg.um.ac.ir,18,11,deep_host
T3,ir,fa,export,Journal of Education and Community Health,jech.umsha.ac.ir,18,11,deep_host
T3,ir,fa,export,Journal of Fundamentals of Mental Health,magiran.com,18,11,
T3,ir,fa,export,Journal of Health and Safety at Work,jhsw.tums.ac.ir,18,11,deep_host
T3,ir,fa,export,journal of History of Islamic Philosophy,hpi.aletaha.ac.ir,18,11,deep_host
T3,ir,fa,export,Journal of Intelligent Procedures in Electrical Technology,en.jref.ir,18,11,
T3,is,is,export,Arctic Yearbook,arcticyearbook.com,7,5,
T3,is,is,export,Bylgjan,bylgjan.is,7,5,
T3,is,is,export,DV,dv.is,7,5,
T3,is,is,export,Læknablaðið. The Islandic medical journal,laeknabladid.is,7,5,
T3,is,is,export,Mannlíf,mannlif.is,7,5,
T3,is,is,export,Morgunblaðið,timarit.is,7,5,
T3,is,is,export,Q127968614,valur.is,7,5,
T3,is,is,export,Q135437728,utvarpsaga.is,7,5,
T3,is,is,export,Rás 2,dagskra.ruv.is,7,5,subdomain_of_catalogue_domain
T3,is,is,export,Sjónvarp Símans,siminn.is,7,5,
T3,is,is,export,Stjórnmál og Stjórnsýsla,irpa.is,7,5,
T3,is,is,export,Stjórnmál og Stjórnsýsla,stjornmalogstjornsysla.is,7,5,
T3,is,is,export,Stöð 2,stod2.is,7,5,
T3,is,is,export,Stöð 2 Sport,stod2sport.is,7,5,
T3,is,is,export,Tímarit um Uppeldi og Menntun,ojs.hi.is,7,5,
T3,is,is,export,Tónlist,bravotv.is,7,5,
T3,is,is,export,Vísir.is,visir.is,7,5,
T3,it,la,export,La Usc di Ladins,lausc.it,31,0,
T3,it,sl,export,Novi glas,noviglas.eu,31,3,
T3,it,uk,export,Q12163789,gazetaukrainska.com,31,14,
T3,it,la,export,Q16622314,books.google.it,31,0,
T3,it,sl,export,Rai 3 BIS FJK,sedezfjk.rai.it,31,3,
T3,jp,ja,export,Advanscope,advanscope.jp,22,13,
T3,jp,ja,export,Aichi International Broadcasting,radio-i.co.jp,22,13,
T3,jp,ja,export,Akita Asahi Broadcasting,aab-tv.co.jp,22,13,
T3,jp,ja,export,Akita Broadcasting System,akita-abs.co.jp,22,13,
T3,jp,ja,export,Akita Sakigake Shimpō,sakigake.jp,22,13,
T3,jp,ja,export,Akita Television,akt.co.jp,22,13,
T3,jp,ja,export,All-Nippon News Network,news.tv-asahi.co.jp,22,13,deep_host
T3,jp,ja,export,Animax,animax.co.jp,22,13,
T3,jp,ja,export,Aomori Broadcasting Corporation,rab.co.jp,22,13,
T3,jp,ja,export,Aomori FM Broadcasting,afb.co.jp,22,13,
T3,jp,ja,export,Aomori Television,atv.jp,22,13,
T3,jp,ja,export,Asagumo Shinbunsha. Henshūkyoku,asagumo-news.com,22,13,
T3,jp,ja,export,Asahi Broadcasting Group Holdings,corp.asahi.co.jp,22,13,deep_host
T3,jp,ja,export,Asahi Broadcasting Nagano,abn-tv.co.jp,22,13,
T3,jp,ja,export,Asahi Radio Broadcasting Corporation,abcradio.asahi.co.jp,22,13,deep_host
T3,jp,ja,export,Asahi Television Broadcasting Corporation,asahi.co.jp,22,13,
T3,jp,ja,export,banzuke,sumo.or.jp,22,13,
T3,jp,ja,export,Bay FM,bayfm.co.jp,22,13,
T3,jp,ja,export,Big Comic Superior,bigcomicbros.net,22,13,
T3,jp,ja,export,Biwako Broadcasting,bbc-tv.co.jp,22,13,
T3,jp,ja,export,Bouei Home,boueinews.com,22,13,
T3,jp,ja,export,Broadcasting System of San-in,bss.jp,22,13,
T3,jp,ja,export,BS Asahi,bs-asahi.co.jp,22,13,
T3,jp,ja,export,BS Nippon,bs4.jp,22,13,
T3,jp,ja,export,BS TV Tokyo,bs-tvtokyo.co.jp,22,13,
T3,jp,ja,export,BS-TBS,bs.tbs.co.jp,22,13,deep_host
T3,jp,ja,export,BS-TBS,note.bs-tbs.co.jp,22,13,deep_host
T3,jp,ja,export,BS-TBS,bs-tbs.co.jp,22,13,
T3,jp,ja,export,BS12 TwellV,twellv.co.jp,22,13,
T3,jp,ja,export,Bucchake Housing,bucchake-housing.co.jp,22,13,
T3,jp,ja,export,Bunka Tsushinsha,bunkanews.jp,22,13,
T3,jp,ja,export,Bunshun Online,bunshun.jp,22,13,
T3,jp,ja,export,CABLEVISION Inc.,fmyugao879.jp,22,13,
T3,jp,ja,export,Car Graphic,cargraphic.co.jp,22,13,
T3,jp,ja,export,Carmilla,carmilla.jp,22,13,
T3,jp,ja,export,Cartoon Network Japan,cartoonnetwork.jp,22,13,
T3,jp,ja,export,Chiba Nipposha,chibanippo.co.jp,22,13,
T3,jp,ja,export,Choson Sinbo,chosonsinbo.com,22,13,
T3,jp,ja,export,Christian Today,christiantoday.co.jp,22,13,
T3,jp,ja,export,Chugoku Communication Network,fmpst.co.jp,22,13,
T3,jp,ja,export,Chugoku Shimbun,chugoku-np.co.jp,22,13,
T3,jp,ja,export,Chunichi Shimbun,chunichi.co.jp,22,13,
T3,jp,ja,export,Chūkyō Television Broadcasting,ctv.co.jp,22,13,
T3,jp,ja,export,Comi Digi +,broccoli.co.jp,22,13,
T3,jp,ja,export,Comic Growl,comic-growl.com,22,13,
T3,jp,ja,export,Comic Meteor,comic-meteor.jp,22,13,
T3,jp,ja,export,Comic Yuri Hime S,ichijinsha.co.jp,22,13,
T3,jp,ja,export,Cross FM,crossfm.co.jp,22,13,
T3,jp,ja,export,CS One Ten,cs110.co.jp,22,13,
T3,jp,ja,export,Current Awareness Service,current.ndl.go.jp,22,13,deep_host
T3,jp,ja,export,Daily Shin-Shunan,shinshunan.co.jp,22,13,
T3,jp,ja,export,Daily Sports,daily.co.jp,22,13,
T3,jp,ja,export,Daily Tohoku,daily-tohoku.news,22,13,
T3,jp,ja,export,Dengeki G's Comic,gs.dengeki.com,22,13,
T3,jp,ja,export,Ehime Asahi Television,eat.jp,22,13,
T3,jp,ja,export,Ehime Broadcasting,ebc.co.jp,22,13,
T3,jp,ja,export,Ehime Shimbun,ehime-np.co.jp,22,13,
T3,jp,ja,export,Elle Girl Japan,ellegirl.jp,22,13,
T3,jp,ja,export,Flat Hero's,viewer.heros-web.com,22,13,
T3,jp,ja,export,FM Aichi Broadcasting,fma.co.jp,22,13,
T3,jp,ja,export,FM Akita,fm-akita.co.jp,22,13,
T3,jp,ja,export,FM Cocolo,cocolo.jp,22,13,
T3,jp,ja,export,FM Ehime,joeufm.co.jp,22,13,
T3,jp,ja,export,FM Fuji,fmfuji.jp,22,13,
T3,jp,ja,export,FM Fukuoka,fmfukuoka.co.jp,22,13,
T3,jp,ja,export,FM Fukushima,fmf.co.jp,22,13,
T3,jp,ja,export,FM Fukuyama,fm777.co.jp,22,13,
T3,jp,ja,export,FM Hatsukaichi,761.jp,22,13,
T3,jp,ja,export,FM Hokkaido Broadcasting,air-g.co.jp,22,13,
T3,jp,ja,export,FM Itami,fmitami.jp,22,13,
T3,jp,ja,export,FM Iwate,fmii.co.jp,22,13,
T3,jp,ja,export,FM K-City,kawasakifm.co.jp,22,13,
T3,jp,ja,export,FM Kagawa,fmkagawa.co.jp,22,13,
T3,jp,ja,export,FM KOZA,fmkoza.jp,22,13,
T3,jp,ja,export,FM Kyoto,fm-kyoto.jp,22,13,
T3,jp,ja,export,FM Miyazaki,joyfm.co.jp,22,13,
T3,jp,ja,export,FM Musashino,musashino-fm.co.jp,22,13,
T3,jp,ja,export,FM Nagasaki,fmnagasaki.co.jp,22,13,
T3,jp,ja,export,FM Naha,fmnaha.jp,22,13,
T3,jp,ja,export,FM Okinawa,fmokinawa.co.jp,22,13,
T3,jp,ja,export,"FM SAN-IN Co., Ltd.",fm-sanin.co.jp,22,13,
T3,jp,ja,export,FM Sendai,datefm.co.jp,22,13,
T3,jp,ja,export,FM Shiga,e-radio.co.jp,22,13,
T3,jp,ja,export,FM Tokushima,fm807.jp,22,13,
T3,jp,ja,export,FM Toyohashi,843fm.co.jp,22,13,
T3,jp,ja,export,FM Yamaguchi,fmy.co.jp,22,13,
T3,jp,ja,export,FM Yokohama,fmyokohama.co.jp,22,13,
T3,jp,ja,export,FM Yukiguni,fm762.jp,22,13,
T3,jp,ja,export,FM Ōita,fmoita.co.jp,22,13,
T3,jp,ja,export,Fuji News Network,fnn.jp,22,13,
T3,jp,ja,export,Fuji Television,fujitv.co.jp,22,13,
T3,jp,ja,export,Fukui Broadcasting,fbc.jp,22,13,
T3,jp,ja,export,Fukui Shimbun,fukuishimbun.co.jp,22,13,
T3,jp,ja,export,Fukui Television Broadcasting,fukui-tv.co.jp,22,13,
T3,jp,ja,export,Fukuoka Broadcasting Corporation,fbs.co.jp,22,13,
T3,jp,ja,export,Fukushima Broadcasting,kfb.co.jp,22,13,
T3,jp,ja,export,Fukushima Central Television,fct.co.jp,22,13,
T3,jp,ja,export,Fukushima Minyu Shimbun,minyu-net.com,22,13,
T3,jp,ja,export,Fukushima Television Broadcasting,fukushima-tv.co.jp,22,13,
T3,jp,ja,export,Gaora Sports,gaora.co.jp,22,13,
T3,kr,ko,export,Adonghakoeji,childkorea.or.kr,20,10,
T3,kr,ko,export,Aju Business Daily,ajunews.com,20,10,
T3,kr,ko,export,Archives of Craniofacial Surgery,kcpca.or.kr,20,10,
T3,kr,ko,export,BBS,bbs.or.kr,20,10,
T3,kr,ko,export,Best Eleven,besteleven.co.kr,20,10,
T3,kr,ko,export,BMB Reports,jbmb.or.kr,20,10,
T3,kr,ko,export,Busan English Broadcasting,befm.or.kr,20,10,
T3,kr,ko,export,Busan Ilbo,busan.com,20,10,
T3,kr,ko,export,Busan Munhwa Broadcasting Corporation,busanmbc.co.kr,20,10,
T3,kr,ko,export,CBS,cbs.co.kr,20,10,
T3,kr,ko,export,Cheongju Broadcasting,cjb.co.kr,20,10,
T3,kr,ko,export,Chungbuk Ilbo,inews365.com,20,10,
T3,kr,ko,export,ChungCheong Daily News,ccdailynews.com,20,10,
T3,kr,ko,export,Chungcheong Today,cctoday.co.kr,20,10,
T3,kr,ko,export,Chungnam Ilbo,chungnamilbo.co.kr,20,10,
T3,kr,ko,export,Cinema Heaven,cinema.studiogenie.co.kr,20,10,deep_host
T3,kr,ko,export,CPBC,cpbc.co.kr,20,10,
T3,kr,ko,export,Cube Tv,cubetv.tv,20,10,
T3,kr,ko,export,Daegu Ilbo,idaegu.com,20,10,
T3,kr,ko,export,Daegyo New Life Plus,noriq.co.kr,20,10,
T3,kr,ko,export,Daejeon Ilbo,daejonilbo.com,20,10,
T3,kr,ko,export,Daejeon Munhwa Broadcasting Corporation,tjmbc.co.kr,20,10,
T3,kr,ko,export,Dailypharm,dailypharm.com,20,10,
T3,kr,ko,export,Ddanzi Ilbo,ddanzi.com,20,10,
T3,kr,ko,export,Defence Daily,kookbang.dema.mil.kr,20,10,deep_host
T3,kr,ko,export,Defense Media Agency,dema.mil.kr,20,10,
T3,kr,ko,export,Edaily,edaily.co.kr,20,10,
T3,kr,ko,export,ENA,ena.skylifetv.co.kr,20,10,deep_host
T3,kr,ko,export,Fire Prevention News,fpn119.co.kr,20,10,
T3,kr,ko,export,Five & Six International,fivensix.co.kr,20,10,
T3,kr,ko,export,FourFourTwo,fourfourtwo.co.kr,20,10,
T3,kr,ko,export,GAMER’Z,gamerzmall.co.kr,20,10,
T3,kr,ko,export,Gangwon No.1 Broadcasting,g1tv.co.kr,20,10,
T3,kr,ko,export,Gazette of South Korea,gwanbo.go.kr,20,10,
T3,kr,ko,export,Global News Agency,globalnewsagency.kr,20,10,
T3,kr,ko,export,Gongyu News,공유.net,20,10,idn_domain
T3,kr,ko,export,Gugak FM,gugakfm.co.kr,20,10,
T3,kr,ko,export,Gwangju Munhwa Broadcasting,kjmbc.co.kr,20,10,
T3,kr,ko,export,Gyeonggi Broadcasting Corporation,kfm.co.kr,20,10,
T3,kr,ko,export,Halla Ilbo,ihalla.com,20,10,
T3,kr,ko,export,Hankook Ilbo,hankookilbo.com,20,10,
T3,kr,ko,export,Hankyoreh 21,h21.hani.co.kr,20,10,subdomain_of_catalogue_domain;deep_host
T3,kr,ko,export,Immune Network,ksimm.or.kr,20,10,
T3,kr,ko,export,Incheon Ilbo,incheonilbo.com,20,10,
T3,kr,ko,export,INews24,inews24.com,20,10,
T3,kr,ko,export,International Journal of Korean History,ijkh.khistory.org,20,10,
T3,kr,ko,export,International Journal of Korean History,e-sciencecentral.org,20,10,
T3,kr,ko,export,Intestinal research,gut.or.kr,20,10,
T3,kr,ko,export,Intestinal research,irjournal.org,20,10,
T3,kr,ko,export,Jeju International Broadcasting System,jibs.co.kr,20,10,
T3,kr,ko,export,Jemin Ilbo,jemin.com,20,10,
T3,kr,ko,export,Jeonbuk Domin Ilbo,domin.co.kr,20,10,
T3,kr,ko,export,Jeonbuk Ilbo,jjan.kr,20,10,
T3,kr,ko,export,Jeonju Television,jtv.co.kr,20,10,
T3,kr,ko,export,Jeonnam Ilbo,jnilbo.com,20,10,
T3,kr,ko,export,Jewelry Korea,jewelry-korea.com,20,10,
T3,kr,ko,export,JIINSI,jiinsi.com,20,10,
T3,kr,ko,export,Joongbu Daily,jbnews.com,20,10,
T3,kr,ko,export,Joongbu Ilbo,joongboo.com,20,10,
T3,kr,ko,export,Joongdo Ilbo,joongdo.co.kr,20,10,
T3,kr,ko,export,Journal of American Studies,asak.or.kr,20,10,
T3,kr,ko,export,Journal of breast cancer,ejbc.kr,20,10,
T3,kr,ko,export,Journal of Cardiovascular Ultrasound,kse-jcu.org,20,10,
T3,kr,ko,export,Journal of Cardiovascular Ultrasound,ksecho.org,20,10,
T3,kr,ko,export,Journal of Fashion business,fashionjournal.co.kr,20,10,
T3,kr,ko,export,Journal of Korean Academy of Nursing,jkan.or.kr,20,10,
T3,kr,ko,export,Journal of Korean Academy of Nursing,kan.or.kr,20,10,
T3,kr,ko,export,Journal of Korean Academy of Prosthodontics,journal.kap.or.kr,20,10,deep_host
T3,kr,ko,export,Journal of Korean Academy of Prosthodontics,kap.or.kr,20,10,
T3,kr,ko,export,Journal of Nuclear Fuel Cycle and Waste Technology,jnfcwt.or.kr,20,10,
T3,kr,ko,export,Kang Won Ilbo,kwnews.co.kr,20,10,
T3,kr,ko,export,Kangwon Domin Ilbo,kado.net,20,10,
T3,kr,ko,export,KBS 1TV,tv.kbs.co.kr,20,10,deep_host
T3,kr,ko,export,KBS 2TV,english.kbs.co.kr,20,10,deep_host
T3,kr,ko,export,KBS Chuncheon Broadcasting Branch Office,chuncheon.kbs.co.kr,20,10,deep_host
T3,kr,ko,export,KBS Daejeon broadcasting station,daejeon.kbs.co.kr,20,10,deep_host
T3,kr,ko,export,KBS Korea,kbsworld.kbs.co.kr,20,10,deep_host
T3,kr,ko,export,KBS N SPORTS,kbsn.co.kr,20,10,
T3,kr,ko,export,KBS Radio 1,radio.kbs.co.kr,20,10,deep_host
T3,kr,ko,export,KBS Suncheon Broadcasting Station,suncheon.kbs.co.kr,20,10,deep_host
T3,kr,ko,export,KFN,radio.dema.mil.kr,20,10,deep_host
T3,kr,ko,export,KOBACO(Korea Broadcast Adversing Corporation),kobaco.co.kr,20,10,
T3,kr,ko,export,Korea Educational Broadcasting System,ebs.co.kr,20,10,
T3,kr,ko,export,Korea New Network,knn.co.kr,20,10,
T3,kr,ko,export,Korean Broadcasting System,kbs.co.kr,20,10,
T3,kr,ko,export,Korean Journal of Parasitology,parasitol.or.kr,20,10,
T3,kr,ko,export,Korean Journal of Parasitology,parasitol.kr,20,10,
T3,kr,ko,export,Korean journal of pediatrics,kjp.or.kr,20,10,
T3,kr,ko,export,Kosin Medical Journal,kmj.kucm.ac.kr,20,10,deep_host
T3,kr,ko,export,Kosin Medical Journal,kosinmedj.org,20,10,
T3,kr,ko,export,ksilbo,ksilbo.co.kr,20,10,
T3,kr,ko,export,Kwangju Daily,kjdaily.com,20,10,
T3,kr,ko,export,Kwangju Ilbo,kwangju.co.kr,20,10,
T3,kr,ko,export,Kyeonggi Ilbo,kyeonggi.com,20,10,
T3,kr,ko,export,Kyeongin Ilbo,kyeongin.com,20,10,
T3,kr,ko,export,Kyeongnam Domin Ilbo,idomin.com,20,10,
T3,kr,ko,export,Kyongnam Shinmun,knnews.co.kr,20,10,
T3,kr,ko,export,Kyung-In Broadcasting System,ifm.kr,20,10,
T3,kr,ko,export,Legal Times,legaltimes.co.kr,20,10,
T3,kr,ko,export,Maeil Broadcasting Network,mbn.mk.co.kr,20,10,deep_host
T3,kz,kk,export,ALAU.KZ,alau.kz,6,1,
T3,kz,kk,export,Aq Jelken,aqzhelken.kazgazeta.kz,6,1,
T3,kz,kk,export,Aqïqat,aqiqat.kazgazeta.kz,6,1,
T3,kz,kk,export,Astana,astanafm.kz,6,1,
T3,kz,kk,export,Astana TV,astanatv.kz,6,1,
T3,kz,kk,export,Channel 31,31.kz,6,1,
T3,kz,kk,export,Channel One Eurasia,1tv.kz,6,1,
T3,kz,kk,export,Chemical Bulletin of Kazakh National University,bulletin.chemistry.kz,6,1,
T3,kz,kk,export,Cosmopolitan Kazakhstan,cosmo.kz,6,1,
T3,kz,kk,export,El Arna,elarna.kz,6,1,
T3,kz,kk,export,Gakku TV,gakku.kz,6,1,
T3,kz,kk,export,HitTV,hittv.kz,6,1,
T3,kz,kk,export,Jibek Joly TV,jjtv.kz,6,1,
T3,kz,kk,export,Kanal 7,tv7.kz,6,1,
T3,kz,kk,export,Kazakh radio,kazradio.kz,6,1,
T3,kz,kk,export,Kazinform,inform.kz,6,1,
T3,kz,kk,export,Khabar 24,24.kz,6,1,
T3,kz,kk,export,Khabar Agency,khabar.kz,6,1,
T3,kz,kk,export,KTK,ktk.kz,6,1,
T3,kz,kk,export,KZ Sport 1,kzsport1.kz,6,1,
T3,kz,kk,export,NewTimes.kz,newtimes.kz,6,1,
T3,kz,kk,export,NUR.KZ,kaz.nur.kz,6,1,
T3,kz,kk,export,NUR.KZ,nur.kz,6,1,
T3,kz,kk,export,Otyrar-TV,otyrar.kz,6,1,
T3,kz,kk,export,Q12530667,atr.kz,6,1,
T3,kz,kk,export,Q12544787,7-su.kz,6,1,
T3,kz,kk,export,Q12572988,qazaqadebieti.kz,6,1,
T3,kz,kk,export,Q135984447,toiduman.kz,6,1,
T3,kz,kk,export,Q139505037,daktilmag.kz,6,1,
T3,kz,kk,export,Q1548349,ns.kz,6,1,
T3,kz,kk,export,Q4086696,bilimtv.kz,6,1,
T3,kz,kk,export,Q4200913,inkaraganda.kz,6,1,
T3,kz,kk,export,Q42201373,time.kz,6,1,
T3,kz,kk,export,Q4235246,kstnews.kz,6,1,
T3,kz,kk,export,Qazsport,qazsporttv.kz,6,1,
T3,kz,kk,export,Radio Azattyq,azattyq.org,6,1,
T3,kz,kk,export,Radio Azattyq,rus.azattyq.org,6,1,
T3,kz,kk,export,Real Digital,realdigital.kz,6,1,
T3,kz,kk,export,Shalkar,shalkarfm.kz,6,1,
T3,lb,hy,export,Ararad,araraddaily.com,9,1,
T3,lb,hy,export,Aztag,aztagdaily.com,9,1,
T3,lb,hy,export,Aztag,aztagarabic.com,9,1,
T3,lb,hy,export,Zartonk,zartonkdaily.net,9,1,
T3,lk,si,export,E FM,efm.lk,8,2,
T3,lk,si,export,ETV,etv.lk,8,2,
T3,lk,si,export,Hiru FM,hirufm.lk,8,2,
T3,lk,si,export,Lankapuvath,lankapuvath.lk,8,2,
T3,lk,si,export,Radio Ceylon,slbc.lk,8,2,
T3,lk,si,export,Ravaya,ravaya.lk,8,2,
T3,lk,ta,export,Shakthi FM,shakthifm.com,8,5,
T3,lk,si,export,Sirasa TV,sirasatv.lk,8,2,
T3,lk,si,export,Sri Lanka Rupavahini Corporation,rupavahini.lk,8,2,
T3,lk,ta,export,Tamil Mirror,tamilmirror.lk,8,5,
T3,lk,si,export,TV 1,mtvsports.lk,8,2,
T3,lu,lb,export,Ardenner express,express.lu,5,1,
T3,lu,lb,export,Goosch.lu,goosch.lu,5,1,
T3,lv,lv,export,Baltic Journal of Economic Studies,baltijapublishing.lv,5,3,
T3,lv,lv,export,Brīvā Latvija,brivalatvija.lv,5,3,
T3,lv,lv,export,Diena,diena.lv,5,3,
T3,lv,et,export,Go3 Sport 1,viasatsport.ee,5,3,
T3,lv,lv,export,Ir,irlv.lv,5,3,
T3,lv,lv,export,Kurzemnieks,kurzemnieks.lv,5,3,
T3,lv,lv,export,Latgales Laiks,latgaleslaiks.lv,5,3,
T3,lv,lv,export,Lativan Public Service Media,lsm.lv,5,3,
T3,lv,lv,export,Latvijas Avīze,latvijasavize.lv,5,3,
T3,lv,lv,export,Latvijas Avīze,la.lv,5,3,
T3,lv,lv,export,Latvijas Avīze,dom.lndb.lv,5,3,
T3,lv,lv,export,Latvijas Kareivis,data.lnb.lv,5,3,
T3,lv,lv,export,Latvijas Neatkarīgā Televīzija,skaties.lv,5,3,
